sheet,row_index,codigo,nome_cientifico,nome_popular,filo,classe,ordem,familia,genero,especie,localizacao,data_coleta,origem,coletor,taxonomia_id,localidade_id,especie_id,status,error,action
Amaryllidaceae A10,273,A10.5,Hippeastrum puniceum,Açucena,Antophyta,Liliopsida,Asparagales,Amaryllidaceae,,Hippeastrum puniceum,Pedras de Maria da Cruz - MG,,Exótica,Monique Iraildes,,,,,,
Alstroemeriaceae A11,275,A11.1,Alstroemeria amabilis M. C. Assis,Astromelia,Antophyta,Liliopsida,Liliales,Alstroemeriaceae,,Alstroemeria amabilis M. C. Assis,Floricultura Flora Verde Rosa - Januária/MG,,Nativa,Victor Campos,,,,,,
Alstroemeriaceae A11,276,A11.2,Alstroemeria amabilis,Astromelia,Antophyta,Liliopsida,Liliales,Alstroemeriaceae,,Alstroemeria amabilis M. C. Assis,Desconhecido,,Nativa,Ana Alice,,,,,,
Apiaceae A12,278,A12.1,Cariandrum sativun,Coentro,Antophyta,Magnoliopsida,Apiales,Apiaceae,,Cariandrum sativun,"Umbuzeiro, Lontra/MG",,Cultivada,Aline Rodrigues Cordeiro,,,,,,
Apiaceae A12,279,A12.2,Cariandrum sativun,Coentro,Antophyta,Magnoliopsida,Apiales,Apiaceae,,Cariandrum sativun,São Francisco - MG,,Cultivada,Júnior,,,,,,
Apiaceae A12,280,A12.3,Cariandrum sativun,Coentro,Antophyta,Magnoliopsida,Apiales,Apiaceae,,Cariandrum sativun,IFNMG - Campus Januária - MG,,Cultivada,Leonardo Pazeno,,,,,,
Apiaceae A12,281,A12.4,Cariandrum sativun,Coentro,Antophyta,Magnoliopsida,Apiales,Apiaceae,,Cariandrum sativun,Januária MG,,Cultivada,Beatriz Ribeiro,,,,,,
Apiaceae A12,282,A12.5,Petroselinum crispum,Salsa ou salsinha,Antophyta,Magnoliopsida,Apiales,Apiaceae,,Petroselinum crispum,IFNMG - Campus Januária MG,,Cultivada,Pedro Antônio Passos,,,,,,
Bixaceae B1,284,B1.1,Bixa orellana L.,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Arthur Ferreira,,,,,,
Bixaceae B1,285,B1.2,Bixa orellana L.,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Kayan Luna,,,,,,
Bixaceae B1,286,B1.3,Bixa orellana L.,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,"-15,48185, -44.35202 - Januária MG - R. Emílio Magalhães 1254.",,Nativa,Caroline. et. al.,,,,,,
Bixaceae B1,287,B1.4,Bixa orellana L.,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Clara Elis Ferreira,,,,,,
Bixaceae B1,288,B1.5,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,Zona rural de Januária - MG,,Nativa,Vitória Alves Sales,,,,,,
Bixaceae B1,289,B1.6,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Juliana,,,,,,
Bixaceae B1,290,B1.7,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Gabriel Cardoso,,,,,,
Bixaceae B1,291,B1.8,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Wanderson Amaral,,,,,,
Bixaceae B1,292,B1.9,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,Januária - MG,,Nativa,Nilmara Mendes,,,,,,
Bixaceae B1,293,B1.10,Bixa orellana,Urucum,Antophyta,Magnoliopsida,Malvales,Bixaceae,,Bixa orellana L.,IFNMG - Campus Januária - MG,,Nativa,Ana Alice,,,,,,
Bixaceae B1,294,B1.11,Cocholspermum regium,Algodoeiro do cerrado,Anthophyta,Magnoliopsida,Malvales,Cocholospermaceae,,Cocholspermum regium,Lontra-MG,,Nativa,Camila Lopo,,,,,,
Bixaceae B1,296,B1.12,Bixa orellana,Urucum,Anthophyta,Magnoliopsida,Malvales,Bixaceae,,orellana L.,15º26'43.65'' S 44º 22' 12.49'' O 483M,,Nativa,Tulio Rozeno Neves,,,,,,
Bixaceae B1,297,B1.13,Bixa orellana,Urucum,Anthophyta,Magnoliopsida,Malvales,Bixaceae,,orellana L.,15°26'43.75''S 44°22'12.49''W 483m,,Nativa,Maria Eduarda S. Figueredo,,,,,,
Bixaceae B1,298,B1.14,Bixa orellana,Urucum,Anthophyta,Magnoliopsida,Malvales,Bixaceae,,orellana L.,IFNMG - Campus Januária,,Nativa,Nivia Alves da Silva,,,,,,
Bixaceae B1,299,B1.15,Bixa orellana,Urucum,Anthophyta,Magnoliopsida,Malvales,Bixaceae,,orellana L.,IFNMG Januária,,Nativa,Samuel Amorim,,,,,,
Bixaceae B1,300,B1.16,Cocholspermum regium,Botão de ouro,Anthophyta,Magnoliopsida,Malvales,Cocholospermaceae,,regium,Bonito de Minas,,Nativa,Altheone Barbosa,,,,,,
Bixaceae B1,301,B1.17,Bixa orellana,Urucum,Anthophyta,Magnoliopsida,Malvales,Bixaceae,,orellana L.,"LAT.S: 15°26'45"" e LONG.O: 44°22'10""",,Nativa,Tiago Emanuel de Castro,,,,,,
Bignoniaceae B3,302,B3.1,Pyrostegia venusta var. venusta,Cipó-de-São-João,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Pyrostegia venusta var. venusta,IFNMG/Januária-MG,,Nativa,Higor,,,,,,
Bignoniaceae B3,303,B3.2,Tecoma stans,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,Januária-MG,,Exótica,Lara Orrany Alves Santos,,,,,,
Bignoniaceae B3,304,B3.3,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Ana Flávia Viana,,,,,,
Bignoniaceae B3,305,B3.4,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,Comunidade Quilombola de Alegre/Januária-MG,,Exótica,Adriele et al.,,,,,,
Bignoniaceae B3,306,B3.5,Zeyheria Montana,"Mandioquinha do campo, bolsa de pastor",Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Zeyheria Montana,"Fazenda Larga, Januária-MG",,Nativa,Nanhame,,,,,,
Bignoniaceae B3,307,B3.6,Tecoma stans L.,ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,Januária-MG,,Exótica,Dayane N. Pereira,,,,,,
Bignoniaceae B3,308,B3.7,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Hellem Maysa S. Lima,,,,,,
Bignoniaceae B3,309,B3.8,Handroanthus impetiginosus,"Ipê-roxo, Ipê-do-Cerrado",Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Handroanthus impetiginosus,IFNMG/Januária-MG,,Nativa,Kayan Luna,,,,,,
Bignoniaceae B3,310,B3.9,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,Januária-MG,,Exótica,Isadora Viana,,,,,,
Bignoniaceae B3,311,B3.10,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Umberto da R. Rodrigues,,,,,,
Bignoniaceae B3,312,B3.11,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Juliana,,,,,,
Bignoniaceae B3,313,B3.12,Handroanthus chysanthus,Ipê-amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Handroanthus chysanthus,IFNMG/Januária-MG,,Exótica,Camila Lopo,,,,,,
Bignoniaceae B3,314,B3.13,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Arthur Ferreira,,,,,,
Bignoniaceae B3,315,B3.14,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Ryan Borges,,,,,,
Bignoniaceae B3,316,B3.15,Tecoma stans L.,Ipê-mirim amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Yara Santos,,,,,,
Bignoniaceae B3,317,B3.16,Handroanthus heptaphyllus,Ipê Rosa,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Handroanthus heptaphyllus,IFNMG/Januária-MG,,Nativa,Vanessa Carvalho,,,,,,
Bignoniaceae B3,318,B3.17,Tecoma stans L.,Ipê mirim,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Tecoma stans L.,IFNMG/Januária-MG,,Exótica,Daniel,,,,,,
Bignoniaceae B3,319,B3.18,Pyrostegia venusta,Cipó de São João,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Pyrostegia venusta,Januária-MG,,Nativa,Nilmara Mendes,,,,,,
Bignoniaceae B3,321,B3.19,Handroanthus heptaphyllus,Ipê rosa,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,heptaphyllus,Praça Cristo Redentor - Januária-MG,,Nativa,Tiago de Souza Rodrigues,,,,,,
Bignoniaceae B3,322,B3.20,Handroanthus impetiginosus,ipê roxo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,impetiginosus,"15°26'53""S 44°22'03''W",,Nativa,Samuel Rodrigues dos Santos,,,,,,
Bignoniaceae B3,323,B3.21,Zeyheria Montana,Bolsa de pastor,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,Montana,"15°57'9.62""S 44°18'35.76""O Lontra-MG",,Nativa,Joelton Ferreira Lima,,,,,,
Bignoniaceae B3,324,B3.22,Handroanthus impetiginosus,Ipê-Roxo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,impetiginosus,"15°26'52.32""S 44°22'02""W 574m",,Nativa,Wellerson Nunes,,,,,,
Bignoniaceae B3,325,B3.23,Handroanthus ochraceus,Ipê-amarelo ou ipê do cerrado,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,ochraceus,S15°36'34'' W45°19'15'',,Nativa,Ana Maria da Silva Andrade,,,,,,
Bignoniaceae B3,326,B3.24,Pyrostegia venusta var. venusta,Cipó de São João,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,var. venusta,Bom Jardim,,Nativa,Nivia Alves da Silva,,,,,,
Bignoniaceae B3,327,B3.25,Handroanthus heptaphyllus,Ipê Rosa,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,heptaphyllus,IFNMG-Januária,,Nativa,Théo Ângelo Ribeiro,,,,,,
Bignoniaceae B3,328,B3.26,Handroanthus heptaphyllus,Ipê Rosa,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,heptaphyllus,Rua Rondônia- Itacarambi,,Nativa,Cássio de Assis Pereira,,,,,,
Bignoniaceae B3,329,B3.27,Handroanthus ochraceus,Ipê-amarelo ou ipê amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,ochraceus,Zona rural: sitio novo/Umburana,,Nativa,Karina,,,,,,
Bignoniaceae B3,330,B3. 28,Jacaranda mimosifolia,Jacarandá-mimoso,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,mimosifolia,"15º28'33,4'' S 44º21'57,5'' W",,Exótica,Gisele Lopes Carneiro,,,,,,
Bignoniaceae B3,331,B3.29,Handroanthus ochraceus,Ipê-amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,ochraceus,Zona rural- Formosa,,Nativa,Desconhecido,,,,,,
Bignoniaceae B3,332,B3.30,Handroanthus heptaphyllus,Ipê Rosa,Antophyta,Magnoliopsida,Boraginales,Boraginaceae,,heptaphyllus,15'28'54.2S 44'22'07.9''W,,Nativa,Gysele Lopes Carneiro,,,,,,
Bignoniaceae B3,333,B3.31,Handroanthus impetiginosus,Ipê-roxo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,impetiginosus,Desconhecido,,Nativa,Filipe Ferreira,,,,,,
Bignoniaceae B3,334,B3.32,Handroanthus ochraceus,Ipê-amarelo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,ochraceus,IFNMG Januária,,Nativa,Desconhecido,,,,,,
Bignoniaceae B3,335,B3.33,Tecoma stans L.,Ipê de jardim,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,stans L.,IFNMG Januária,,Exótica,Desconhecido,,,,,,
Bignoniaceae B3,336,B3.34,Handroanthus impetiginosus,Ipê-roxo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,impetiginosus,"LAT.S: 15°26'52"" e LONG.O: 44°22'2""",,Nativa,Tiago Emanoel de Castro,,,,,,
Bignoniaceae B3,337,B3. 35,Zeyheria tuberculosa,Ipê-felpudo,Antophyta,Magnoliopsida,Lamiales,Bignoniaceae,,tuberculosa,"LAT.S: 15°22'9"" e LONG.O: 44°19'10""",,Nativa,Tiago Emanoel de Castro,,,,,,
Bignoniaceae B3,338,B3.36,Handroanthus ochraceus,Ipê-amarelo,,,,,,,Zona-Rural Formosa MG,,,Desconhecido,,,,,,
Bignoniaceae B3,339,B3. 37,Handroanthus impetiginosus,Ipe roxo,,,,,,,"LAT.S: 15°26'52"" e LONG.O: 44°22'2""",,,Tiago Emanoel de Castro,,,,,,
Buddlejaceae B4,340,B4. 1,Buddleja madagascariensis Lam.c,Erva de Passarinho,Anthophyta,Magnoliopsida,Lamiales,Buddlejaceae,,Madagascariensis,IFNMG/ Januária,,Naturalizada,Jaqueline,,,,,,
Balsaminaceae B5,342,B5.1,Impatiens walleriana,Maria Sem Vergonha,Anthophyta,Magnoliopsida,Ericales,Balsaminaceae,,Impatiens walleriana,IFNMG / Januária,,Exótica,Jaqueline Lemos,,,,,,
Brassicaceae B6,344,B6.1,Respistrum rugosum,Mostarda Selvagem,Anthophyta,Magnoliopsidsa,Brassicales,Brassicaceae,,Rapistrum rugosum (L.) All,São João das Missões-MG,,Exótica,Fábio Luís,,,,,,
Begoniaceae B7,346,B7.1,Begonia grandis,Begônia,Anthophyta,Magnolipsida,Cucurbitales,Begoniaceae,,Begonia grandis,"Pedras de Maria da Cruz, MG",,Exótica,Eleissa Oliveira,,,,,,
Curcubitaceae C1,348,C1.1,Mamordica charantia L.,Mamão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia,"Barreiro, Januária - MG",,Exótica,Moser Carvalho,,,,,,
Curcubitaceae C1,349,C1.2,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia L.,Proximidades do IFNMG - Januária,,Naturalizada,Kayan Luna Ferreira,,,,,,
Curcubitaceae C1,350,C1.3,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia L.,Januária - MG,,Naturalizada,Renata Almeida,,,,,,
Curcubitaceae C1,351,C1.4,Luffa aegyptiaca Mill.,Bucha,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Luffa aegyptiaca Mill.,Lontr - MG,,Cultivada,Milene Santos,,,,,,
Curcubitaceae C1,352,C1.5,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia,Desconhecido,,Naturalizada,Arthur Ferreira,,,,,,
Curcubitaceae C1,353,C1.6,Cucumis Satiuus,Pepino,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Cucumis Satiuus,Januária - MG,,Cultivada,Ana Clara Ribeiro,,,,,,
Curcubitaceae C1,354,C1.7,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia,IFNMG - Januária MG,,Naturalizada,Jessica,,,,,,
Curcubitaceae C1,355,C1.8,Cucurbita pepo L.,Abóbora,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Cucurbita pepo L.,Januária - MG,,Cultivada,Juliana Durães,,,,,,
Curcubitaceae C1,356,C1.9,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia,Pandeiros- Januária/ MG,,Naturalizada,Geiciele da Silva Borges,,,,,,
Curcubitaceae C1,357,C1.10,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Mamordica charantia,Januária - MG,,Naturalizada,Nilmara Mendes,,,,,,
Curcubitaceae C1,358,C1.11,Coccinia grandis,Pepino Vermelho,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Coccinea grandis,Riacho da Cruz - Januaria MG,,Naturalizada,Istefany de Souza,,,,,,
Curcubitaceae C1,359,C1.12,Cucurbita pepo L.,Abóbora,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Cucurbita pepo L.,IFNMG - Campus Januária MG,,Cultivada,Milene,,,,,,
Curcubitaceae C1,361,C1.13,Mamordica charantia L.,Melão de São Caetano,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,Momordica charantia L.,Januária - MG,,Naturalizada,Guilherme Cangussu,,,,,,
Curcubitaceae C1,362,C1.14,Cucurbita pepo L.,Abóbora,Athophyta,Magnoliopsida,Curcubitales,Curcubitaceae,,pepo L.,IFNMG - Campus Januária (olericultura ),,Cultivada,Alcides Fernandes,,,,,,
Combretaceae C2,363,C2.1,Combretum indicum,Jasmim da India,Anthophyta,Magnoliopsida,Myrtales,Combretaceae,,Combretum indicum,"R: Idália Martins Soares, Januária - MG",,Nativa,Marcos Ramos,,,,,,
Combretaceae C2,364,C2.2,Combretum indicum,Jasmim da India,Anthophyta,Magnoliopsida,Myrtales,Combretaceae,,Combretum indicum,Januária - MG,,Nativa,Samara,,,,,,
Combretaceae C2,366,C2.3,Terminalia catappa,Coquinho de morcego,Anthophyta,Magnoliopsida,Myrtales,Combretaceae,,Terminalia catappa,IFNMG - Januária,,Cultivada,Desconhecido,,,,,,
Convolvulaceae C3,367,C3.1,Calystegia sepium (L.) R.Br,Corda de Viola,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Calystegia sepium (L.) R.Br,Desconhecido,,Naturalizada,Brenda,,,,,,
Convolvulaceae C3,368,C3.2,Ipomoea cornea,Algodão Bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Ipomoea cornea Jacq.,R: 13 de Maio. Januária - MG,,Nativa,Ryan Borges,,,,,,
Convolvulaceae C3,369,C3.3,Ipomoea cornea,Algodão Bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Ipomoea cornea Jacq.,Januária - MG,,Nativa,Ana Clara Ribeiro,,,,,,
Convolvulaceae C3,370,C3.4,Evolvulus nuttallianus L.,Glória da Manhã,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Evolvulus nuttallianus L.,IFNMG - Campus Januária - MG,,Nativa,Ana Flávia Viana,,,,,,
Convolvulaceae C3,371,C3.5,Evolvulus nuttallianus L.,Glória da Manhã,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Evolvulus nuttallianus L.,IFNMG - Campus Januária - MG,,Nativa,Alcides,,,,,,
Convolvulaceae C3,372,C3.6,Ipomoea cornea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Ipomoea cornea Jacq.,Centro de Januária - MG,,Nativa,Desconhecido,,,,,,
Convolvulaceae C3,373,C3.7,Ipomoea cornea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,Ipomoea cornea Jacq.,Januária - MG,,Nativa,Nívea Alves da Silva,,,,,,
Convolvulaceae C3,374,C3.8,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,IFNMG - Campus Januária - MG,,Nativa,Adan Clizan,,,,,,
Convolvulaceae C3,376,C3.9,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,Desconhecido,,Nativa,Tulio Rozeno Neves,,,,,,
Convolvulaceae C3,377,C3.10,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,15°28'61''S 44°21'55''W 414m,,Nativa,Tayla Santiago,,,,,,
Convolvulaceae C3,378,C3.11,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,Rua Marcolina M. Batista Nunes da Costa- Januária,,Nativa,Thâmilly Vieira Golçalves,,,,,,
Convolvulaceae C3,379,C3.12,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,Januária,,Nativa,Karina Figueredo,,,,,,
Convolvulaceae C3,380,C3. 13,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,-15.444792 -44.370977,,Nativa,Cyrus Pereira Araújo,,,,,,
Convolvulaceae C3,381,C3.14,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,carneae,15'29'09.7''S 44'2211.''W,,Nativa,Gisele Lopes Carneiro,,,,,,
Convolvulaceae C3,382,C3. 15,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,cornea,Januária MG,,Nativa,Desconhecido,,,,,,
Convolvulaceae C3,383,C3.16,Ipomoea carnea,Algodão bravo,Anthophyta,Magnoliopsida,Solanales,Convolvulaceae,,cornea,LAT.S 15°28'51'' e LONG.O 44°22',,Nativa,Pedro Mateus Farias,,,,,,
Cocholospermaceae C4,384,C4.1,Cocholspermum regium,Algodoeiro do cerrado,Anthophyta,Magnoliopsida,Malvales,Cocholospermaceae,,Cocholspermum regium,Lontra-MG,,Nativa,Camila Lopo,,,,,,
Caryocaraceae C5,386,C5.1,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Bonito de Minas - MG,,Nativa,Camila Lopo,,,,,,
Caryocaraceae C5,387,C5.2,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,IFNMG - Campus Januária MG,,Nativa,Kayan Luna,,,,,,
Caryocaraceae C5,388,C5.3,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Bonito de Minas - MG,,Nativa,Islane Reis Rodrigues Silva,,,,,,
Caryocaraceae C5,389,C5.4,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Januária - MG,,Nativa,Flávia Lisboa,,,,,,
Caryocaraceae C5,390,C5.5,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,IFNMG - Campus Januária MG,,Nativa,Raiane da Silva Rocha,,,,,,
Caryocaraceae C5,391,C5.6,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Cruz dos Araújos -MG,,Nativa,Nilmara Mendes,,,,,,
Caryocaraceae C5,392,C5.7,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Bonito de Minas - MG,,Nativa,Samara,,,,,,
Caryocaraceae C5,393,C5.8,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,São João da Ponte,,Nativa,Desconhecido,,,,,,
Caryocaraceae C5,395,C5.9,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,Caryoca brasilienses,Desconhecido,,Nativa,Desconhecido,,,,,,
Caryocaraceae C5,396,C5.10,Caryoca brasilienses,Pequi,Anthophyta,Magnoliopsida,Malpighiales,Caryocaceae,,brasilienses,"-15.4922718, -44.7548830",,Nativa,"Cyrus Pereira Araújo, Ana Luisa e Gisele",,,,,,
Caryophyllaceae C6,397,C6.1,Gypsophila paniculata L.,Mosquitinho,Anthophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,,Gypsophila paniculata L.,Desconhecido,,Cultivada,Victor Campos,,,,,,
Commelinaceae C7,398,C7.1,Commelina benghalensis,Trapoeraba,Anthophyta,Lilopsida,Commelinales,Commelinaceae,,C. benghalensis,IFNMG - Campus Januária - MG,,Exótica,Juliana,,,,,,
Commelinaceae C7,399,C7.2,Trandescantia pallida,Trapoeraba roxa,Anthophyta,Lilopsida,Commelinales,Commelinaceae,,Trandescantia pallida,IFNMG - Campus Januária - MG,,Exótica,Elen A. Nunes Barbosa,,,,,,
Commelinaceae C7,400,C7.3,Trandescantia pallida,Trapoeraba roxa,Anthophyta,Lilopsida,Commelinales,Commelinaceae,,Trandescantia pallida,Januária - MG,,Exótica,Carlos Gabriel Lopes Santos,,,,,,
Commelinaceae C7,402,C7. 4,Commelina erecta,Erva de Santa-Luzia,Anthophyta,Lilopsida,Commelinales,Commelinaceae,,erecta,-15.475056 -44.363522,,Exótica,Ana Luisa VianaCoelho,,,,,,
Cactaceae  C8,403,C8.1,Brasiliopuntia brasiliensis,Urumbeba,Anthophyta,Magnoliopsida,Caryophyllales,Cactaceae,,brasiliensis,Pedras de Maria da Cruz,,Nativa,Élen Pereira,,,,,,
Cactaceae  C8,405,C8.2,Opuntia cochenillifera,Palma,Anthophyta,Magnoliopsida,Caryophyllales,Cactaceae,,cochenillifera,-15.447902S -44.372197W,,Naturalizada,Cássio de Assis Pereira,,,,,,
Cactaceae  C8,406,C8.3,Pereskia aculeata,ora-pro-nóbis,Anthophyta,Magnoliopsida,Caryophyllales,Cactaceae,,aculeata,Zona Rural: Sitio novo/Umburana,,nativa,Karina Figueredo,,,,,,
Cactaceae  C8,407,C8.4,Pitosocereus pachycladus,Facheiro,,,,,,,Morro do Brejo do Amparo ( 15º26`38.77~S -44º24`10.79 O,,,Thiago Souza Rodrigues,,,,,,
Cactaceae  C8,408,C8.5,Schlumbergera truncata,cacto flor de maio,,,,,,,Riacho da Cruz -15377591 -44431003,,,Everton,,,,,,
Chrysobalanaceae C10,409,C10.1,Monquilea tomentosa,Oiti / Goiti,Anthophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,,Monquilea tomentosa,IFNMG - Januária - MG,,Exótica,Elen A. Nunes Barbosa,,,,,,
Caricaceae C11,444,C11.1,Carica papaya L.,Mamão papaya,Angiospermae,Magnoliopsida,Brassicales,Caricaceae,,Carica papaya L.,Januária - MG,,,Sara Alves,,,,,,
Crassulaceae C12,445,C12.1,Kalanchoe blossfeldiana,Flor da fortuna,Anthophyta,Magnoliopsida,Saxifragales,Crassulaceae,,Kalanchoe blossfeldiana,Patis - MG,,Cultivada,Ketley,,,,,,
